RequestID,RequesterName,CertificateTemplate,CertificateIssuedCommonName,CertificateSubject,CertificateSANs,EnhancedKeyUsage,CertificateValidityStart,CertificateValidityEnd,SerialNumber,RequestSubmissionTime,RequestDisposition,EKU,Abuse_Flag
21411,contoso.com\margaretc,UserCertificate,Margaret Coleman,"CN=Margaret Coleman, OU=Engineering, DC=intra.contoso.local",UPN:margaretc@contoso.com,"Client Authentication, Secure Email",2024-09-21 20:38:19,2026-09-21 20:38:19,1000769,2024-09-21 20:38:19,Issued,"Client Authentication, Secure Email",
21967,contoso.com\sheilabell,MachineCertificate,Sheila Bell,"CN=Sheila Bell, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/sheilabell, RFC822:sheilabell@contoso.com","Client Authentication, Server Authentication",2024-01-28 07:44:39,2026-01-27 07:44:39,1000032,2024-01-28 07:44:39,Issued,"Client Authentication, Server Authentication",
21032,contoso.com\ryan.waters,UserCertificate,Ryan Waters,"CN=Ryan Waters, OU=Marketing, DC=intra.contoso.local","RFC822:ryan.waters@contoso.com, UPN:ryan.waters@contoso.com, RFC822:ryan.waters@contoso.com","Client Authentication, Secure Email",2023-06-28 07:35:43,2025-06-27 07:35:43,1000841,2023-06-28 07:35:43,Issued,"Client Authentication, Secure Email",
20036,contoso.com\dmiranda,AdminCertificate,Debra Miranda,"CN=Debra Miranda, OU=Finance, DC=intra.contoso.local","UPN:dmiranda@contoso.com, RFC822:dmiranda@contoso.com, URI:https://contoso.com/users/dmiranda","Client Authentication, Any Purpose",2024-04-19 15:29:42,2026-04-19 15:29:42,1000516,2024-04-19 15:29:42,Issued,"Client Authentication, Any Purpose",
20483,contoso.com\leslietaylor,EncryptionCertificate,Leslie Taylor,"CN=Leslie Taylor, OU=Finance, DC=intra.contoso.local","RFC822:leslietaylor@contoso.com, UPN:leslietaylor@contoso.com",Secure Email,2023-11-23 06:31:32,2025-11-22 06:31:32,1000902,2023-11-23 06:31:32,Issued,Secure Email,
21108,contoso.com\mar-pc254$,MachineCertificate,mar-pc254.intra.contoso.local,CN=mar-pc254.intra.contoso.local,"DNS:mar-pc254.intra.contoso.local, IP:192.168.97.106, IP:10.155.176.86","Client Authentication, Server Authentication",2023-06-26 10:04:57,2025-06-25 10:04:57,1000151,2023-06-26 10:04:57,Issued,"Client Authentication, Server Authentication",
21781,contoso.com\david.castillo,SMIMECertificate,David Castillo,"CN=David Castillo, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/david.castillo, URI:https://contoso.com/users/david.castillo",Secure Email,2024-06-22 21:52:55,2026-06-22 21:52:55,1000689,2024-06-22 21:52:55,Issued,Secure Email,
20893,contoso.com\leg-pc939$,EmailCertificate,leg-pc939.intra.contoso.local,CN=leg-pc939.intra.contoso.local,"DNS:leg-pc939.intra.contoso.local, IP:172.17.175.196",Secure Email,2024-01-20 22:44:56,2026-01-19 22:44:56,1000885,2024-01-20 22:44:56,Issued,Secure Email,
21912,contoso.com\leg-pc274$,CodeSigningCertificate,leg-pc274.intra.contoso.local,CN=leg-pc274.intra.contoso.local,"IP:192.168.80.59, IP:172.17.19.59, IP:172.18.33.40",Code Signing,2024-10-30 21:59:24,2026-10-30 21:59:24,1000937,2024-10-30 21:59:24,Issued,Code Signing,
20249,contoso.com\nicholasmueller,CodeSigningCertificate,Nicholas Mueller,"CN=Nicholas Mueller, OU=IT, DC=intra.contoso.local","RFC822:nicholasmueller@contoso.com, RFC822:nicholasmueller@contoso.com, URI:https://contoso.com/users/nicholasmueller",Code Signing,2023-10-14 02:49:50,2025-10-13 02:49:50,1000481,2023-10-14 02:49:50,Issued,Code Signing,
21820,contoso.com\mhill,DomainControllerCertificate,Matthew Hill,"CN=Matthew Hill, OU=Engineering, DC=intra.contoso.local","RFC822:mhill@contoso.com, RFC822:mhill@contoso.com, UPN:mhill@contoso.com","Client Authentication, Server Authentication",2024-12-20 14:46:59,2026-12-20 14:46:59,1000907,2024-12-20 14:46:59,Issued,"Client Authentication, Server Authentication",
20517,contoso.com\chughes,EncryptionCertificate,Cassidy Hughes,"CN=Cassidy Hughes, OU=HR, DC=intra.contoso.local","RFC822:chughes@contoso.com, UPN:chughes@contoso.com",Secure Email,2024-01-13 11:13:34,2026-01-12 11:13:34,1000248,2024-01-13 11:13:34,Issued,Secure Email,
21573,contoso.com\dawnrodriguez,ServerCertificate,Dawn Rodriguez,"CN=Dawn Rodriguez, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/dawnrodriguez, URI:https://contoso.com/users/dawnrodriguez, RFC822:dawnrodriguez@contoso.com",Server Authentication,2024-12-15 15:53:45,2026-12-15 15:53:45,1000363,2024-12-15 15:53:45,Issued,Server Authentication,
21420,contoso.com\sandravasquez,EncryptionCertificate,Sandra Vasquez,"CN=Sandra Vasquez, OU=Sales, DC=intra.contoso.local","UPN:sandravasquez@contoso.com, RFC822:sandravasquez@contoso.com, RFC822:sandravasquez@contoso.com",Secure Email,2024-01-28 18:12:33,2026-01-27 18:12:33,1000942,2024-01-28 18:12:33,Issued,Secure Email,
20792,contoso.com\lisa.gibbs,UserCertificate,Lisa Gibbs,"CN=Lisa Gibbs, OU=Engineering, DC=intra.contoso.local",UPN:lisa.gibbs@contoso.com,"Client Authentication, Secure Email",2024-05-11 20:52:41,2026-05-11 20:52:41,1000434,2024-05-11 20:52:41,Issued,"Client Authentication, Secure Email",
20791,contoso.com\fin-pc568$,EncryptionCertificate,fin-pc568.intra.contoso.local,CN=fin-pc568.intra.contoso.local,"IP:10.57.220.110, IP:192.168.39.82",Secure Email,2023-12-20 18:37:16,2025-12-19 18:37:16,1000068,2023-12-20 18:37:16,Issued,Secure Email,
21474,contoso.com\nathanbaker,UnknownTemplate,Nathan Baker,"CN=Nathan Baker, OU=Finance, DC=intra.contoso.local","RFC822:nathanbaker@contoso.com, URI:https://contoso.com/users/nathanbaker, RFC822:nathanbaker@contoso.com",UnknownUsage,2025-02-10 04:48:57,2027-02-10 04:48:57,1000181,2025-02-10 04:48:57,Issued,UnknownUsage,
21454,contoso.com\enolan,MachineCertificate,Evan Nolan,"CN=Evan Nolan, OU=IT, DC=intra.contoso.local","RFC822:enolan@contoso.com, UPN:enolan@contoso.com, URI:https://contoso.com/users/enolan","Client Authentication, Server Authentication",2023-11-08 15:20:50,2025-11-07 15:20:50,1000092,2023-11-08 15:20:50,Issued,"Client Authentication, Server Authentication",
21480,contoso.com\dawng,UnknownTemplate,Dawn Guzman,"CN=Dawn Guzman, OU=Marketing, DC=intra.contoso.local","URI:https://contoso.com/users/dawng, URI:https://contoso.com/users/dawng, RFC822:dawng@contoso.com",UnknownUsage,2023-04-07 06:26:30,2025-04-06 06:26:30,1000337,2023-04-07 06:26:30,Issued,UnknownUsage,
21546,contoso.com\jessica.ortiz,DomainControllerCertificate,Jessica Ortiz,"CN=Jessica Ortiz, OU=IT, DC=intra.contoso.local",UPN:jessica.ortiz@contoso.com,"Any Purpose, PKINIT Client Authentication, UnknownUsage, SubCA",2024-08-24 21:21:46,2029-07-10 21:21:46,2001000,2024-08-24 21:21:46,Issued,,1.0
21033,contoso.com\darius.everett,VPNCertificate,Darius Everett,"CN=Darius Everett, OU=Finance, DC=intra.contoso.local",UPN:darius.everett@contoso.com,Client Authentication,2024-02-23 17:20:18,2026-02-22 17:20:18,1000699,2024-02-23 17:20:18,Issued,Client Authentication,
21351,contoso.com\mar-pc617$,CodeSigningCertificate,mar-pc617.intra.contoso.local,CN=mar-pc617.intra.contoso.local,"DNS:mar-pc617.intra.contoso.local, DNS:mar-pc617.intra.contoso.local, DNS:mar-pc617.intra.contoso.local",Code Signing,2024-11-20 11:31:13,2026-11-20 11:31:13,1000035,2024-11-20 11:31:13,Issued,Code Signing,
21408,contoso.com\it-pc169$,EmailCertificate,it-pc169.intra.contoso.local,CN=it-pc169.intra.contoso.local,IP:172.29.199.128,Secure Email,2023-04-21 09:12:41,2025-04-20 09:12:41,1000386,2023-04-21 09:12:41,Issued,Secure Email,
20147,contoso.com\richardbaker,SMIMECertificate,Richard Baker,"CN=Richard Baker, OU=Operations, DC=intra.contoso.local",RFC822:richardbaker@contoso.com,Secure Email,2024-12-01 00:45:38,2026-12-01 00:45:38,1000305,2024-12-01 00:45:38,Issued,Secure Email,
21617,contoso.com\davidw,EmailCertificate,David West,"CN=David West, OU=IT, DC=intra.contoso.local",UPN:davidw@contoso.com,Secure Email,2024-11-28 17:25:22,2026-11-28 17:25:22,1000657,2024-11-28 17:25:22,Issued,Secure Email,
21338,contoso.com\samanthaortiz,DomainControllerCertificate,Samantha Ortiz,"CN=Samantha Ortiz, OU=IT, DC=intra.contoso.local",RFC822:samanthaortiz@contoso.com,"Client Authentication, Server Authentication",2024-04-05 00:10:44,2026-04-05 00:10:44,1000341,2024-04-05 00:10:44,Issued,"Client Authentication, Server Authentication",
20251,contoso.com\hr-pc767$,ServerCertificate,hr-pc767.intra.contoso.local,CN=hr-pc767.intra.contoso.local,IP:10.110.251.140,Server Authentication,2023-03-17 01:48:56,2025-03-16 01:48:56,1000387,2023-03-17 01:48:56,Issued,Server Authentication,
21220,contoso.com\leonh,EmailCertificate,Leon Hartman,"CN=Leon Hartman, OU=Finance, DC=intra.contoso.local","UPN:leonh@contoso.com, UPN:leonh@contoso.com",Secure Email,2024-09-28 00:05:38,2026-09-28 00:05:38,1000696,2024-09-28 00:05:38,Issued,Secure Email,
20360,contoso.com\smaldonado,EmailCertificate,Shannon Maldonado,"CN=Shannon Maldonado, OU=Sales, DC=intra.contoso.local",UPN:smaldonado@contoso.com,Secure Email,2023-09-21 13:40:56,2025-09-20 13:40:56,1000622,2023-09-21 13:40:56,Issued,Secure Email,
20498,contoso.com\carlb,UnknownTemplate,Carl Burgess,"CN=Carl Burgess, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/carlb,UnknownUsage,2024-12-17 02:32:56,2026-12-17 02:32:56,1000646,2024-12-17 02:32:56,Issued,UnknownUsage,
21297,contoso.com\ellen.buckley,SMIMECertificate,Ellen Buckley,"CN=Ellen Buckley, OU=Finance, DC=intra.contoso.local",UPN:ellen.buckley@contoso.com,Secure Email,2024-04-13 16:58:39,2026-04-13 16:58:39,1000014,2024-04-13 16:58:39,Issued,Secure Email,
20899,contoso.com\dyoder,VPNCertificate,David Yoder,"CN=David Yoder, OU=Legal, DC=intra.contoso.local","RFC822:dyoder@contoso.com, URI:https://contoso.com/users/dyoder, RFC822:dyoder@contoso.com",Client Authentication,2024-04-22 02:51:52,2026-04-22 02:51:52,1000678,2024-04-22 02:51:52,Issued,Client Authentication,
21312,contoso.com\leg-pc917$,EmailCertificate,leg-pc917.intra.contoso.local,CN=leg-pc917.intra.contoso.local,"DNS:leg-pc917.intra.contoso.local, IP:172.20.99.178, IP:192.168.213.180",Secure Email,2023-07-24 09:39:38,2025-07-23 09:39:38,1000403,2023-07-24 09:39:38,Issued,Secure Email,
21750,contoso.com\luisb,UserCertificate,Luis Booth,"CN=Luis Booth, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/luisb, RFC822:luisb@contoso.com","Client Authentication, Secure Email",2024-08-17 19:01:43,2026-08-17 19:01:43,1000957,2024-08-17 19:01:43,Issued,"Client Authentication, Secure Email",
20748,contoso.com\lcarter,ServerCertificate,Lisa Carter,"CN=Lisa Carter, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/lcarter, RFC822:lcarter@contoso.com",Server Authentication,2024-03-08 08:41:26,2026-03-08 08:41:26,1000868,2024-03-08 08:41:26,Issued,Server Authentication,
20518,contoso.com\mar-pc177$,MachineCertificate,mar-pc177.intra.contoso.local,CN=mar-pc177.intra.contoso.local,DNS:mar-pc177.intra.contoso.local,"Client Authentication, Server Authentication",2025-01-15 22:29:42,2027-01-15 22:29:42,1000385,2025-01-15 22:29:42,Issued,"Client Authentication, Server Authentication",
21924,contoso.com\davidg,UserCertificate,David Green,"CN=David Green, OU=HR, DC=intra.contoso.local",RFC822:davidg@contoso.com,"Client Authentication, Secure Email",2024-02-28 06:18:08,2026-02-27 06:18:08,1000446,2024-02-28 06:18:08,Issued,"Client Authentication, Secure Email",
20436,contoso.com\tstrickland,UserCertificate,Thomas Strickland,"CN=Thomas Strickland, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/tstrickland, UPN:tstrickland@contoso.com","Client Authentication, Secure Email",2024-07-09 04:02:50,2026-07-09 04:02:50,1000007,2024-07-09 04:02:50,Issued,"Client Authentication, Secure Email",
20335,contoso.com\sdunn,CodeSigningCertificate,Stacy Dunn,"CN=Stacy Dunn, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/sdunn, UPN:sdunn@contoso.com",Code Signing,2023-07-04 20:35:25,2025-07-03 20:35:25,1000967,2023-07-04 20:35:25,Issued,Code Signing,
20312,contoso.com\carlosgraham,DomainControllerCertificate,Carlos Graham,"CN=Carlos Graham, OU=Marketing, DC=intra.contoso.local",UPN:carlosgraham@contoso.com,"Client Authentication, Server Authentication",2023-08-07 23:41:46,2025-08-06 23:41:46,1000172,2023-08-07 23:41:46,Issued,"Client Authentication, Server Authentication",
20291,contoso.com\tina.marquez,AdminCertificate,Tina Marquez,"CN=Tina Marquez, OU=Finance, DC=intra.contoso.local","RFC822:tina.marquez@contoso.com, RFC822:tina.marquez@contoso.com","Client Authentication, Any Purpose",2024-06-24 07:53:11,2026-06-24 07:53:11,1000567,2024-06-24 07:53:11,Issued,"Client Authentication, Any Purpose",
21003,contoso.com\jwilson,SMIMECertificate,Jimmy Wilson,"CN=Jimmy Wilson, OU=HR, DC=intra.contoso.local",URI:https://contoso.com/users/jwilson,Secure Email,2023-08-06 09:41:28,2025-08-05 09:41:28,1000313,2023-08-06 09:41:28,Issued,Secure Email,
20982,contoso.com\christopher.moore,CodeSigningCertificate,Christopher Moore,"CN=Christopher Moore, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/christopher.moore, RFC822:christopher.moore@contoso.com, RFC822:christopher.moore@contoso.com",Code Signing,2024-02-09 16:45:53,2026-02-08 16:45:53,1000159,2024-02-09 16:45:53,Issued,Code Signing,
21215,contoso.com\sal-pc405$,SMIMECertificate,sal-pc405.intra.contoso.local,CN=sal-pc405.intra.contoso.local,"DNS:sal-pc405.intra.contoso.local, DNS:sal-pc405.intra.contoso.local, IP:10.182.204.67",Secure Email,2024-12-14 15:56:06,2026-12-14 15:56:06,1000544,2024-12-14 15:56:06,Issued,Secure Email,
20176,contoso.com\colin.white,VPNCertificate,Colin White,"CN=Colin White, OU=Operations, DC=intra.contoso.local","RFC822:colin.white@contoso.com, URI:https://contoso.com/users/colin.white, RFC822:colin.white@contoso.com",Client Authentication,2024-04-15 11:52:00,2026-04-15 11:52:00,1000993,2024-04-15 11:52:00,Issued,Client Authentication,
21986,contoso.com\jessecaldwell,DomainControllerCertificate,Jesse Caldwell,"CN=Jesse Caldwell, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/jessecaldwell, URI:https://contoso.com/users/jessecaldwell","Client Authentication, Server Authentication",2023-09-07 14:03:53,2025-09-06 14:03:53,1000805,2023-09-07 14:03:53,Issued,"Client Authentication, Server Authentication",
20837,contoso.com\tammylynch,EmailCertificate,Tammy Lynch,"CN=Tammy Lynch, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/tammylynch, URI:https://contoso.com/users/tammylynch",Secure Email,2024-09-28 12:29:22,2026-09-28 12:29:22,1000859,2024-09-28 12:29:22,Issued,Secure Email,
20622,contoso.com\mar-pc360$,ServerCertificate,mar-pc360.intra.contoso.local,CN=mar-pc360.intra.contoso.local,"IP:10.71.165.182, DNS:mar-pc360.intra.contoso.local",Server Authentication,2025-02-11 13:03:25,2027-02-11 13:03:25,1000421,2025-02-11 13:03:25,Issued,Server Authentication,
21379,contoso.com\sal-pc459$,ServerCertificate,sal-pc459.intra.contoso.local,CN=sal-pc459.intra.contoso.local,"IP:10.33.70.94, IP:10.187.7.123",Server Authentication,2023-04-14 06:24:03,2025-04-13 06:24:03,1000583,2023-04-14 06:24:03,Issued,Server Authentication,
20064,contoso.com\rware,EncryptionCertificate,Ricky Ware,"CN=Ricky Ware, OU=Legal, DC=intra.contoso.local","RFC822:rware@contoso.com, URI:https://contoso.com/users/rware",Secure Email,2023-04-10 19:03:09,2025-04-09 19:03:09,1000651,2023-04-10 19:03:09,Issued,Secure Email,
20065,contoso.com\hmorrison,EncryptionCertificate,Heather Morrison,"CN=Heather Morrison, OU=Marketing, DC=intra.contoso.local","URI:https://contoso.com/users/hmorrison, UPN:hmorrison@contoso.com",Secure Email,2024-09-08 20:49:39,2026-09-08 20:49:39,1000887,2024-09-08 20:49:39,Issued,Secure Email,
20384,contoso.com\dakota.sanchez,ServerCertificate,Dakota Sanchez,"CN=Dakota Sanchez, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/dakota.sanchez, RFC822:dakota.sanchez@contoso.com",Server Authentication,2024-06-22 07:14:22,2026-06-22 07:14:22,1000607,2024-06-22 07:14:22,Issued,Server Authentication,
21061,contoso.com\aimeewilliamson,MachineCertificate,Aimee Williamson,"CN=Aimee Williamson, OU=IT, DC=intra.contoso.local",RFC822:aimeewilliamson@contoso.com,"Client Authentication, Server Authentication",2024-09-03 22:48:02,2026-09-03 22:48:02,1000297,2024-09-03 22:48:02,Issued,"Client Authentication, Server Authentication",
20061,contoso.com\leg-pc941$,ServerCertificate,leg-pc941.intra.contoso.local,CN=leg-pc941.intra.contoso.local,"DNS:leg-pc941.intra.contoso.local, IP:192.168.55.51, DNS:leg-pc941.intra.contoso.local",Server Authentication,2023-03-04 08:40:51,2025-03-03 08:40:51,1000864,2023-03-04 08:40:51,Issued,Server Authentication,
21922,contoso.com\eng-pc871$,UnknownTemplate,eng-pc871.intra.contoso.local,CN=eng-pc871.intra.contoso.local,"DNS:eng-pc871.intra.contoso.local, DNS:eng-pc871.intra.contoso.local, IP:172.31.42.206",UnknownUsage,2023-05-29 04:04:34,2025-05-28 04:04:34,1000974,2023-05-29 04:04:34,Issued,UnknownUsage,
20854,contoso.com\rgonzalez,SMIMECertificate,Richard Gonzalez,"CN=Richard Gonzalez, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/rgonzalez,Secure Email,2024-01-08 16:04:25,2026-01-07 16:04:25,1000047,2024-01-08 16:04:25,Issued,Secure Email,
21852,contoso.com\valerie.jordan,UnknownTemplate,Valerie Jordan,"CN=Valerie Jordan, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/valerie.jordan, UPN:valerie.jordan@contoso.com, URI:https://contoso.com/users/valerie.jordan",UnknownUsage,2024-11-01 07:38:53,2026-11-01 07:38:53,1000286,2024-11-01 07:38:53,Issued,UnknownUsage,
21834,contoso.com\ope-pc756$,AdminCertificate,ope-pc756.intra.contoso.local,CN=ope-pc756.intra.contoso.local,"IP:10.137.49.171, IP:192.168.172.171","Client Authentication, Any Purpose",2023-10-10 16:22:54,2025-10-09 16:22:54,1000773,2023-10-10 16:22:54,Issued,"Client Authentication, Any Purpose",
21844,contoso.com\sarahingram,SMIMECertificate,Sarah Ingram,"CN=Sarah Ingram, OU=Marketing, DC=intra.contoso.local","URI:https://contoso.com/users/sarahingram, UPN:sarahingram@contoso.com, UPN:sarahingram@contoso.com",Secure Email,2023-05-06 17:26:46,2025-05-05 17:26:46,1000510,2023-05-06 17:26:46,Issued,Secure Email,
20114,contoso.com\elizabeth.whitaker,DomainControllerCertificate,Elizabeth Whitaker,"CN=Elizabeth Whitaker, OU=Marketing, DC=intra.contoso.local","UPN:elizabeth.whitaker@contoso.com, UPN:elizabeth.whitaker@contoso.com, UPN:elizabeth.whitaker@contoso.com","Client Authentication, Server Authentication",2023-05-01 12:31:05,2025-04-30 12:31:05,1000476,2023-05-01 12:31:05,Issued,"Client Authentication, Server Authentication",
21202,contoso.com\thomaswilson,SMIMECertificate,Thomas Wilson,"CN=Thomas Wilson, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/thomaswilson, UPN:thomaswilson@contoso.com",Secure Email,2025-01-01 14:05:15,2027-01-01 14:05:15,1000688,2025-01-01 14:05:15,Issued,Secure Email,
21700,contoso.com\scottgates,ServerCertificate,Scott Gates,"CN=Scott Gates, OU=Legal, DC=intra.contoso.local","UPN:scottgates@contoso.com, RFC822:scottgates@contoso.com",Server Authentication,2024-09-23 07:05:41,2026-09-23 07:05:41,1000521,2024-09-23 07:05:41,Issued,Server Authentication,
21988,contoso.com\mar-pc579$,SMIMECertificate,mar-pc579.intra.contoso.local,CN=mar-pc579.intra.contoso.local,"DNS:mar-pc579.intra.contoso.local, IP:10.132.40.222",Secure Email,2024-11-28 12:54:46,2026-11-28 12:54:46,1000513,2024-11-28 12:54:46,Issued,Secure Email,
21706,contoso.com\ashley.white,CodeSigningCertificate,Ashley White,"CN=Ashley White, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/ashley.white, UPN:ashley.white@contoso.com, UPN:ashley.white@contoso.com",Code Signing,2024-09-08 08:46:05,2026-09-08 08:46:05,1000402,2024-09-08 08:46:05,Issued,Code Signing,
21471,contoso.com\leg-pc311$,AdminCertificate,leg-pc311.intra.contoso.local,CN=leg-pc311.intra.contoso.local,"DNS:leg-pc311.intra.contoso.local, DNS:leg-pc311.intra.contoso.local","Client Authentication, Any Purpose",2024-03-12 03:37:34,2026-03-12 03:37:34,1000502,2024-03-12 03:37:34,Issued,"Client Authentication, Any Purpose",
20287,contoso.com\ryanaustin,UserCertificate,Ryan Austin,"CN=Ryan Austin, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/ryanaustin,"Client Authentication, Secure Email",2024-10-28 14:58:59,2026-10-28 14:58:59,1000314,2024-10-28 14:58:59,Issued,"Client Authentication, Secure Email",
20239,contoso.com\heatherh,EncryptionCertificate,Heather Hunt,"CN=Heather Hunt, OU=IT, DC=intra.contoso.local",UPN:heatherh@contoso.com,Secure Email,2024-12-11 04:20:21,2026-12-11 04:20:21,1000677,2024-12-11 04:20:21,Issued,Secure Email,
21862,contoso.com\sal-pc653$,AdminCertificate,sal-pc653.intra.contoso.local,CN=sal-pc653.intra.contoso.local,IP:172.20.10.182,"Client Authentication, Any Purpose",2024-02-20 08:53:37,2026-02-19 08:53:37,1000669,2024-02-20 08:53:37,Issued,"Client Authentication, Any Purpose",
21789,contoso.com\katherineb,UserCertificate,Katherine Buck,"CN=Katherine Buck, OU=Sales, DC=intra.contoso.local","RFC822:katherineb@contoso.com, UPN:katherineb@contoso.com","Client Authentication, Secure Email",2023-12-25 19:52:04,2025-12-24 19:52:04,1000229,2023-12-25 19:52:04,Issued,"Client Authentication, Secure Email",
20126,contoso.com\calvin.chan,VPNCertificate,Calvin Chan,"CN=Calvin Chan, OU=Sales, DC=intra.contoso.local",RFC822:calvin.chan@contoso.com,Client Authentication,2024-08-03 20:08:50,2026-08-03 20:08:50,1000054,2024-08-03 20:08:50,Issued,Client Authentication,
21635,contoso.com\it-pc863$,SMIMECertificate,it-pc863.intra.contoso.local,CN=it-pc863.intra.contoso.local,"IP:172.31.235.219, DNS:it-pc863.intra.contoso.local",Secure Email,2023-06-28 22:45:12,2025-06-27 22:45:12,1000537,2023-06-28 22:45:12,Issued,Secure Email,
21382,contoso.com\it-pc873$,MachineCertificate,it-pc873.intra.contoso.local,CN=it-pc873.intra.contoso.local,"IP:172.18.242.94, DNS:it-pc873.intra.contoso.local, IP:10.127.95.101","Client Authentication, Server Authentication",2025-02-11 12:05:02,2027-02-11 12:05:02,1000522,2025-02-11 12:05:02,Issued,"Client Authentication, Server Authentication",
20695,contoso.com\dana.norris,EncryptionCertificate,Dana Norris,"CN=Dana Norris, OU=Legal, DC=intra.contoso.local",RFC822:dana.norris@contoso.com,Secure Email,2024-12-12 13:22:47,2026-12-12 13:22:47,1000247,2024-12-12 13:22:47,Issued,Secure Email,
20696,contoso.com\tiffanyjohnson,AdminCertificate,Tiffany Johnson,"CN=Tiffany Johnson, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/tiffanyjohnson, URI:https://contoso.com/users/tiffanyjohnson","Client Authentication, Any Purpose",2024-04-27 01:39:12,2026-04-27 01:39:12,1000577,2024-04-27 01:39:12,Issued,"Client Authentication, Any Purpose",
21684,contoso.com\amandam,UnknownTemplate,Amanda Morris,"CN=Amanda Morris, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/amandam, RFC822:amandam@contoso.com, RFC822:amandam@contoso.com",UnknownUsage,2025-01-07 14:21:25,2027-01-07 14:21:25,1000345,2025-01-07 14:21:25,Issued,UnknownUsage,
21973,contoso.com\bryanhays,CodeSigningCertificate,Bryan Hays,"CN=Bryan Hays, OU=Legal, DC=intra.contoso.local","UPN:bryanhays@contoso.com, RFC822:bryanhays@contoso.com",Code Signing,2023-05-09 22:29:51,2025-05-08 22:29:51,1000550,2023-05-09 22:29:51,Issued,Code Signing,
21944,contoso.com\lcrane,CodeSigningCertificate,Lisa Crane,"CN=Lisa Crane, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/lcrane, URI:https://contoso.com/users/lcrane",Code Signing,2023-10-13 02:04:09,2025-10-12 02:04:09,1000208,2023-10-13 02:04:09,Issued,Code Signing,
21955,contoso.com\mar-pc381$,EncryptionCertificate,mar-pc381.intra.contoso.local,CN=mar-pc381.intra.contoso.local,IP:172.28.145.124,Secure Email,2024-01-29 03:35:52,2026-01-28 03:35:52,1000698,2024-01-29 03:35:52,Issued,Secure Email,
21084,contoso.com\carlos.munoz,AdminCertificate,Carlos Munoz,"CN=Carlos Munoz, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/carlos.munoz, URI:https://contoso.com/users/carlos.munoz, RFC822:carlos.munoz@contoso.com","Client Authentication, Any Purpose",2025-01-16 02:20:04,2027-01-16 02:20:04,1000905,2025-01-16 02:20:04,Issued,"Client Authentication, Any Purpose",
21073,contoso.com\robert.mullins,SMIMECertificate,Robert Mullins,"CN=Robert Mullins, OU=Operations, DC=intra.contoso.local","RFC822:robert.mullins@contoso.com, URI:https://contoso.com/users/robert.mullins, UPN:robert.mullins@contoso.com",Secure Email,2023-05-29 03:19:50,2025-05-28 03:19:50,1000369,2023-05-29 03:19:50,Issued,Secure Email,
21790,contoso.com\sal-pc320$,UserCertificate,sal-pc320.intra.contoso.local,CN=sal-pc320.intra.contoso.local,"DNS:sal-pc320.intra.contoso.local, DNS:sal-pc320.intra.contoso.local, IP:192.168.91.77","Client Authentication, Secure Email",2024-11-23 10:31:18,2026-11-23 10:31:18,1000001,2024-11-23 10:31:18,Issued,"Client Authentication, Secure Email",
21549,contoso.com\mar-pc891$,AdminCertificate,mar-pc891.intra.contoso.local,CN=mar-pc891.intra.contoso.local,IP:172.26.75.236,"Client Authentication, Any Purpose",2023-08-10 11:53:07,2025-08-09 11:53:07,1000226,2023-08-10 11:53:07,Issued,"Client Authentication, Any Purpose",
20382,contoso.com\rluna,AdminCertificate,Randy Luna,"CN=Randy Luna, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/rluna,"Client Authentication, Any Purpose",2024-07-01 20:23:35,2026-07-01 20:23:35,1000142,2024-07-01 20:23:35,Issued,"Client Authentication, Any Purpose",
21413,contoso.com\mar-pc308$,VPNCertificate,mar-pc308.intra.contoso.local,CN=mar-pc308.intra.contoso.local,IP:172.16.0.101,Client Authentication,2023-09-06 01:08:17,2025-09-05 01:08:17,1000626,2023-09-06 01:08:17,Issued,Client Authentication,
