RequestID,RequesterName,CertificateTemplate,CertificateIssuedCommonName,CertificateSubject,CertificateSANs,EnhancedKeyUsage,CertificateValidityStart,CertificateValidityEnd,SerialNumber,RequestSubmissionTime,RequestDisposition,EKU,Abuse_Flag
27555,contoso.com\mar-pc772$,SMIMECertificate,mar-pc772.intra.contoso.local,CN=mar-pc772.intra.contoso.local,"DNS:mar-pc772.intra.contoso.local, IP:192.168.5.84",Secure Email,2024-08-07 23:50:11,2026-08-07 23:50:11,1003460,2024-08-07 23:50:11,Issued,Secure Email,0
13113,contoso.com\mbenson,UnknownTemplate,Mark Benson,"CN=Mark Benson, OU=Engineering, DC=intra.contoso.local",RFC822:mbenson@contoso.com,UnknownUsage,2023-04-13 05:27:57,2025-04-12 05:27:57,1003461,2023-04-13 05:27:57,Issued,UnknownUsage,0
16674,contoso.com\mar-pc879$,EmailCertificate,mar-pc879.intra.contoso.local,CN=mar-pc879.intra.contoso.local,"DNS:mar-pc879.intra.contoso.local, IP:192.168.15.116, DNS:mar-pc879.intra.contoso.local",Secure Email,2024-06-13 19:47:10,2026-06-13 19:47:10,1003462,2024-06-13 19:47:10,Issued,Secure Email,0
26723,contoso.com\eng-pc978$,EncryptionCertificate,eng-pc978.intra.contoso.local,CN=eng-pc978.intra.contoso.local,IP:192.168.121.119,Secure Email,2025-02-13 07:13:54,2027-02-13 07:13:54,1003463,2025-02-13 07:13:54,Issued,Secure Email,0
14806,contoso.com\olivia.rodriguez,UserCertificate,Olivia Rodriguez,"CN=Olivia Rodriguez, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/olivia.rodriguez, UPN:olivia.rodriguez@contoso.com","Client Authentication, Secure Email",2023-07-24 20:12:45,2025-07-23 20:12:45,1003464,2023-07-24 20:12:45,Issued,"Client Authentication, Secure Email",0
29189,contoso.com\brittany.molina,MachineCertificate,Brittany Molina,"CN=Brittany Molina, OU=Sales, DC=intra.contoso.local","RFC822:brittany.molina@contoso.com, UPN:brittany.molina@contoso.com, RFC822:brittany.molina@contoso.com","Client Authentication, Server Authentication",2024-02-10 10:41:00,2026-02-09 10:41:00,1003465,2024-02-10 10:41:00,Issued,"Client Authentication, Server Authentication",0
11501,contoso.com\sal-pc407$,EmailCertificate,sal-pc407.intra.contoso.local,CN=sal-pc407.intra.contoso.local,"IP:10.202.192.33, DNS:sal-pc407.intra.contoso.local, DNS:sal-pc407.intra.contoso.local",Secure Email,2025-02-13 10:01:27,2027-02-13 10:01:27,1003466,2025-02-13 10:01:27,Issued,Secure Email,0
15411,contoso.com\sal-pc641$,EmailCertificate,sal-pc641.intra.contoso.local,CN=sal-pc641.intra.contoso.local,"DNS:sal-pc641.intra.contoso.local, DNS:sal-pc641.intra.contoso.local",Secure Email,2024-05-20 00:01:41,2026-05-20 00:01:41,1003467,2024-05-20 00:01:41,Issued,Secure Email,0
29151,contoso.com\ebarajas,EncryptionCertificate,Ellen Barajas,"CN=Ellen Barajas, OU=Marketing, DC=intra.contoso.local",RFC822:ebarajas@contoso.com,Secure Email,2024-03-05 09:43:58,2026-03-05 09:43:58,1003468,2024-03-05 09:43:58,Issued,Secure Email,0
17861,contoso.com\nwilson,EncryptionCertificate,Nicholas Wilson,"CN=Nicholas Wilson, OU=Marketing, DC=intra.contoso.local","URI:https://contoso.com/users/nwilson, URI:https://contoso.com/users/nwilson",Secure Email,2023-06-06 12:24:02,2025-06-05 12:24:02,1003469,2023-06-06 12:24:02,Issued,Secure Email,0
19071,contoso.com\katelynk,VPNCertificate,Katelyn Kim,"CN=Katelyn Kim, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/katelynk, RFC822:katelynk@contoso.com, UPN:katelynk@contoso.com",Client Authentication,2024-04-05 11:42:48,2026-04-05 11:42:48,1003470,2024-04-05 11:42:48,Issued,Client Authentication,0
15385,contoso.com\sburns,CodeSigningCertificate,Samantha Burns,"CN=Samantha Burns, OU=Sales, DC=intra.contoso.local",RFC822:sburns@contoso.com,Code Signing,2024-01-26 19:10:41,2026-01-25 19:10:41,1003471,2024-01-26 19:10:41,Issued,Code Signing,0
21991,contoso.com\geraldsingh,MachineCertificate,Gerald Singh,"CN=Gerald Singh, OU=Marketing, DC=intra.contoso.local",UPN:geraldsingh@contoso.com,"Client Authentication, Server Authentication",2023-03-25 01:47:51,2025-03-24 01:47:51,1003472,2023-03-25 01:47:51,Issued,"Client Authentication, Server Authentication",0
25964,contoso.com\arichardson,AdminCertificate,Andrew Richardson,"CN=Andrew Richardson, OU=IT, DC=intra.contoso.local","RFC822:arichardson@contoso.com, RFC822:arichardson@contoso.com","Client Authentication, Any Purpose",2024-11-05 12:59:59,2026-11-05 12:59:59,1003473,2024-11-05 12:59:59,Issued,"Client Authentication, Any Purpose",0
28668,contoso.com\sal-pc252$,UserCertificate,sal-pc252.intra.contoso.local,CN=sal-pc252.intra.contoso.local,"IP:172.17.139.94, IP:192.168.27.106, IP:172.21.226.156","Client Authentication, Secure Email",2023-12-13 04:59:55,2025-12-12 04:59:55,1003474,2023-12-13 04:59:55,Issued,"Client Authentication, Secure Email",0
28793,contoso.com\davidt,EncryptionCertificate,David Thompson,"CN=David Thompson, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/davidt,Secure Email,2025-01-26 12:51:41,2027-01-26 12:51:41,1003475,2025-01-26 12:51:41,Issued,Secure Email,0
12663,contoso.com\carlos.howard,ServerCertificate,Carlos Howard,"CN=Carlos Howard, OU=Legal, DC=intra.contoso.local","UPN:carlos.howard@contoso.com, RFC822:carlos.howard@contoso.com",Server Authentication,2024-07-31 23:53:03,2026-07-31 23:53:03,1003476,2024-07-31 23:53:03,Issued,Server Authentication,0
18335,contoso.com\tgreen,DomainControllerCertificate,Thomas Green,"CN=Thomas Green, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/tgreen, RFC822:tgreen@contoso.com","Client Authentication, Server Authentication",2023-04-15 01:56:48,2025-04-14 01:56:48,1003477,2023-04-15 01:56:48,Issued,"Client Authentication, Server Authentication",0
17437,contoso.com\marka,EncryptionCertificate,Mark Anderson,"CN=Mark Anderson, OU=Sales, DC=intra.contoso.local",URI:https://contoso.com/users/marka,Secure Email,2025-01-31 00:44:17,2027-01-31 00:44:17,1003478,2025-01-31 00:44:17,Issued,Secure Email,0
19845,contoso.com\alexandra.freeman,ServerCertificate,Alexandra Freeman,"CN=Alexandra Freeman, OU=Marketing, DC=intra.contoso.local","URI:https://contoso.com/users/alexandra.freeman, RFC822:alexandra.freeman@contoso.com, UPN:alexandra.freeman@contoso.com",Server Authentication,2024-02-13 14:01:20,2026-02-12 14:01:20,1003479,2024-02-13 14:01:20,Issued,Server Authentication,0
13770,contoso.com\ashleyh,UnknownTemplate,Ashley Hunt,"CN=Ashley Hunt, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/ashleyh, URI:https://contoso.com/users/ashleyh, URI:https://contoso.com/users/ashleyh",UnknownUsage,2024-03-09 20:09:56,2026-03-09 20:09:56,1003480,2024-03-09 20:09:56,Issued,UnknownUsage,0
21071,contoso.com\andrew.ramirez,DomainControllerCertificate,Andrew Ramirez,"CN=Andrew Ramirez, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/andrew.ramirez, URI:https://contoso.com/users/andrew.ramirez, RFC822:andrew.ramirez@contoso.com","Client Authentication, Server Authentication",2024-03-26 17:54:14,2026-03-26 17:54:14,1003481,2024-03-26 17:54:14,Issued,"Client Authentication, Server Authentication",0
19117,contoso.com\spencerrussell,MachineCertificate,Spencer Russell,"CN=Spencer Russell, OU=Marketing, DC=intra.contoso.local",URI:https://contoso.com/users/spencerrussell,"Client Authentication, Server Authentication",2023-09-27 21:27:55,2025-09-26 21:27:55,1003482,2023-09-27 21:27:55,Issued,"Client Authentication, Server Authentication",0
20218,contoso.com\brandon.hansen,VPNCertificate,Brandon Hansen,"CN=Brandon Hansen, OU=IT, DC=intra.contoso.local",RFC822:brandon.hansen@contoso.com,Client Authentication,2023-06-18 16:28:03,2025-06-17 16:28:03,1003483,2023-06-18 16:28:03,Issued,Client Authentication,0
27350,contoso.com\mikaylab,VPNCertificate,Mikayla Briggs,"CN=Mikayla Briggs, OU=Marketing, DC=intra.contoso.local",RFC822:mikaylab@contoso.com,Client Authentication,2023-04-02 07:26:42,2025-04-01 07:26:42,1003484,2023-04-02 07:26:42,Issued,Client Authentication,0
27063,contoso.com\mhayes,ServerCertificate,Michelle Hayes,"CN=Michelle Hayes, OU=Finance, DC=intra.contoso.local",URI:https://contoso.com/users/mhayes,Server Authentication,2023-09-18 17:35:49,2025-09-17 17:35:49,1003485,2023-09-18 17:35:49,Issued,Server Authentication,0
16797,contoso.com\john.gray,DomainControllerCertificate,John Gray,"CN=John Gray, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/john.gray, URI:https://contoso.com/users/john.gray","Client Authentication, Server Authentication",2023-06-28 18:00:42,2025-06-27 18:00:42,1003486,2023-06-28 18:00:42,Issued,"Client Authentication, Server Authentication",0
17767,contoso.com\jwilliams,MachineCertificate,Jenna Williams,"CN=Jenna Williams, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/jwilliams, UPN:jwilliams@contoso.com, UPN:jwilliams@contoso.com","Client Authentication, Server Authentication",2024-12-04 06:30:51,2026-12-04 06:30:51,1003487,2024-12-04 06:30:51,Issued,"Client Authentication, Server Authentication",0
28333,contoso.com\sal-pc797$,UnknownTemplate,sal-pc797.intra.contoso.local,CN=sal-pc797.intra.contoso.local,DNS:sal-pc797.intra.contoso.local,UnknownUsage,2024-02-09 23:48:38,2026-02-08 23:48:38,1003488,2024-02-09 23:48:38,Issued,UnknownUsage,0
10540,contoso.com\it-pc967$,CodeSigningCertificate,it-pc967.intra.contoso.local,CN=it-pc967.intra.contoso.local,"DNS:it-pc967.intra.contoso.local, IP:172.16.216.194",Code Signing,2024-05-23 06:18:43,2026-05-23 06:18:43,1003489,2024-05-23 06:18:43,Issued,Code Signing,0
10262,contoso.com\leg-pc292$,UnknownTemplate,leg-pc292.intra.contoso.local,CN=leg-pc292.intra.contoso.local,DNS:leg-pc292.intra.contoso.local,UnknownUsage,2024-12-14 10:49:26,2026-12-14 10:49:26,1003490,2024-12-14 10:49:26,Issued,UnknownUsage,0
18138,contoso.com\leg-pc414$,MachineCertificate,leg-pc414.intra.contoso.local,CN=leg-pc414.intra.contoso.local,"DNS:leg-pc414.intra.contoso.local, DNS:leg-pc414.intra.contoso.local","Client Authentication, Server Authentication",2025-02-04 09:25:53,2027-02-04 09:25:53,1003491,2025-02-04 09:25:53,Issued,"Client Authentication, Server Authentication",0
16425,contoso.com\hr-pc466$,CodeSigningCertificate,hr-pc466.intra.contoso.local,CN=hr-pc466.intra.contoso.local,"DNS:hr-pc466.intra.contoso.local, IP:172.29.110.89",Code Signing,2024-07-30 14:23:05,2026-07-30 14:23:05,1003492,2024-07-30 14:23:05,Issued,Code Signing,0
29351,contoso.com\hr-pc122$,ServerCertificate,hr-pc122.intra.contoso.local,CN=hr-pc122.intra.contoso.local,"DNS:hr-pc122.intra.contoso.local, IP:192.168.145.235",Server Authentication,2024-07-04 17:34:44,2026-07-04 17:34:44,1003493,2024-07-04 17:34:44,Issued,Server Authentication,0
26222,contoso.com\ejordan,CodeSigningCertificate,Erin Jordan,"CN=Erin Jordan, OU=Finance, DC=intra.contoso.local","RFC822:ejordan@contoso.com, URI:https://contoso.com/users/ejordan",Code Signing,2024-01-12 00:52:24,2026-01-11 00:52:24,1003494,2024-01-12 00:52:24,Issued,Code Signing,0
26705,contoso.com\garyd,ServerCertificate,Gary Delgado,"CN=Gary Delgado, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/garyd,Server Authentication,2023-06-01 18:16:03,2025-05-31 18:16:03,1003495,2023-06-01 18:16:03,Issued,Server Authentication,0
24944,contoso.com\kimberlyc,SMIMECertificate,Kimberly Chan,"CN=Kimberly Chan, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/kimberlyc, RFC822:kimberlyc@contoso.com",Secure Email,2024-03-22 13:05:56,2026-03-22 13:05:56,1003496,2024-03-22 13:05:56,Issued,Secure Email,0
24902,contoso.com\william.wilkins,EncryptionCertificate,William Wilkins,"CN=William Wilkins, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/william.wilkins, URI:https://contoso.com/users/william.wilkins, URI:https://contoso.com/users/william.wilkins",Secure Email,2024-06-20 03:24:19,2026-06-20 03:24:19,1003497,2024-06-20 03:24:19,Issued,Secure Email,0
19058,contoso.com\eng-pc869$,VPNCertificate,eng-pc869.intra.contoso.local,CN=eng-pc869.intra.contoso.local,"DNS:eng-pc869.intra.contoso.local, IP:192.168.219.255",Client Authentication,2024-03-02 19:09:35,2026-03-02 19:09:35,1003498,2024-03-02 19:09:35,Issued,Client Authentication,0
13854,contoso.com\lphillips,VPNCertificate,Lauren Phillips,"CN=Lauren Phillips, OU=Marketing, DC=intra.contoso.local","RFC822:lphillips@contoso.com, UPN:lphillips@contoso.com",Client Authentication,2023-03-18 06:54:51,2025-03-17 06:54:51,1003499,2023-03-18 06:54:51,Issued,Client Authentication,0
15443,contoso.com\graceb,VPNCertificate,Grace Bailey,"CN=Grace Bailey, OU=Sales, DC=intra.contoso.local","UPN:graceb@contoso.com, RFC822:graceb@contoso.com",Client Authentication,2023-11-07 17:15:22,2025-11-06 17:15:22,1003500,2023-11-07 17:15:22,Issued,Client Authentication,0
20836,contoso.com\ericas,MachineCertificate,Erica Stone,"CN=Erica Stone, OU=HR, DC=intra.contoso.local","RFC822:ericas@contoso.com, UPN:ericas@contoso.com, URI:https://contoso.com/users/ericas","Client Authentication, Server Authentication",2024-12-16 07:16:20,2026-12-16 07:16:20,1003501,2024-12-16 07:16:20,Issued,"Client Authentication, Server Authentication",0
19865,contoso.com\xaviert,UserCertificate,Xavier Thompson,"CN=Xavier Thompson, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/xaviert,"Client Authentication, Secure Email",2023-05-05 16:52:06,2025-05-04 16:52:06,1003502,2023-05-05 16:52:06,Issued,"Client Authentication, Secure Email",0
25803,contoso.com\ejohnson,AdminCertificate,Edward Johnson,"CN=Edward Johnson, OU=IT, DC=intra.contoso.local",UPN:ejohnson@contoso.com,"Client Authentication, Any Purpose",2024-08-26 10:44:56,2026-08-26 10:44:56,1003503,2024-08-26 10:44:56,Issued,"Client Authentication, Any Purpose",0
22758,contoso.com\it-pc307$,UnknownTemplate,it-pc307.intra.contoso.local,CN=it-pc307.intra.contoso.local,DNS:it-pc307.intra.contoso.local,UnknownUsage,2024-05-25 12:33:41,2026-05-25 12:33:41,1003504,2024-05-25 12:33:41,Issued,UnknownUsage,0
28519,contoso.com\sal-pc398$,UserCertificate,sal-pc398.intra.contoso.local,CN=sal-pc398.intra.contoso.local,"IP:172.31.249.220, DNS:sal-pc398.intra.contoso.local, DNS:sal-pc398.intra.contoso.local","Client Authentication, Secure Email",2024-12-03 12:35:13,2026-12-03 12:35:13,1003505,2024-12-03 12:35:13,Issued,"Client Authentication, Secure Email",0
17836,contoso.com\melissa.harrington,EmailCertificate,Melissa Harrington,"CN=Melissa Harrington, OU=Legal, DC=intra.contoso.local","RFC822:melissa.harrington@contoso.com, URI:https://contoso.com/users/melissa.harrington",Secure Email,2024-04-26 11:18:38,2026-04-26 11:18:38,1003506,2024-04-26 11:18:38,Issued,Secure Email,0
26849,contoso.com\ope-pc184$,EncryptionCertificate,ope-pc184.intra.contoso.local,CN=ope-pc184.intra.contoso.local,"IP:172.30.24.178, DNS:ope-pc184.intra.contoso.local",Secure Email,2024-09-26 09:01:28,2026-09-26 09:01:28,1003507,2024-09-26 09:01:28,Issued,Secure Email,0
23618,contoso.com\allisonstein,CodeSigningCertificate,Allison Stein,"CN=Allison Stein, OU=Legal, DC=intra.contoso.local","RFC822:allisonstein@contoso.com, URI:https://contoso.com/users/allisonstein",Code Signing,2024-02-10 16:32:35,2026-02-09 16:32:35,1003508,2024-02-10 16:32:35,Issued,Code Signing,0
29490,contoso.com\aaronnewton,ServerCertificate,Aaron Newton,"CN=Aaron Newton, OU=Engineering, DC=intra.contoso.local","RFC822:aaronnewton@contoso.com, URI:https://contoso.com/users/aaronnewton",Server Authentication,2023-07-09 01:35:53,2025-07-08 01:35:53,1003509,2023-07-09 01:35:53,Issued,Server Authentication,0
22138,contoso.com\robertb,VPNCertificate,Robert Barber,"CN=Robert Barber, OU=Sales, DC=intra.contoso.local","RFC822:robertb@contoso.com, RFC822:robertb@contoso.com",Client Authentication,2023-11-14 03:19:45,2025-11-13 03:19:45,1003510,2023-11-14 03:19:45,Issued,Client Authentication,0
17993,contoso.com\kcarlson,DomainControllerCertificate,Katherine Carlson,"CN=Katherine Carlson, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/kcarlson, URI:https://contoso.com/users/kcarlson, URI:https://contoso.com/users/kcarlson","Client Authentication, Server Authentication",2024-08-18 06:02:17,2026-08-18 06:02:17,1003511,2024-08-18 06:02:17,Issued,"Client Authentication, Server Authentication",0
16644,contoso.com\mar-pc178$,ServerCertificate,mar-pc178.intra.contoso.local,CN=mar-pc178.intra.contoso.local,"IP:10.201.154.125, DNS:mar-pc178.intra.contoso.local, DNS:mar-pc178.intra.contoso.local",Server Authentication,2023-08-16 02:29:09,2025-08-15 02:29:09,1003512,2023-08-16 02:29:09,Issued,Server Authentication,0
15328,contoso.com\markayala,EmailCertificate,Mark Ayala,"CN=Mark Ayala, OU=Engineering, DC=intra.contoso.local","RFC822:markayala@contoso.com, RFC822:markayala@contoso.com, URI:https://contoso.com/users/markayala",Secure Email,2024-08-03 18:48:00,2026-08-03 18:48:00,1003513,2024-08-03 18:48:00,Issued,Secure Email,0
12942,contoso.com\josephmcgee,MachineCertificate,Joseph Mcgee,"CN=Joseph Mcgee, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/josephmcgee, UPN:josephmcgee@contoso.com","Client Authentication, Server Authentication",2023-04-22 23:15:51,2025-04-21 23:15:51,1003514,2023-04-22 23:15:51,Issued,"Client Authentication, Server Authentication",0
28522,contoso.com\ksummers,SMIMECertificate,Kevin Summers,"CN=Kevin Summers, OU=Sales, DC=intra.contoso.local","RFC822:ksummers@contoso.com, URI:https://contoso.com/users/ksummers",Secure Email,2023-12-04 14:26:30,2025-12-03 14:26:30,1003515,2023-12-04 14:26:30,Issued,Secure Email,0
22727,contoso.com\ryoung,MachineCertificate,Richard Young,"CN=Richard Young, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/ryoung, RFC822:ryoung@contoso.com, RFC822:ryoung@contoso.com","Client Authentication, Server Authentication",2024-09-01 02:13:39,2026-09-01 02:13:39,1003516,2024-09-01 02:13:39,Issued,"Client Authentication, Server Authentication",0
21323,contoso.com\patrick.colon,AdminCertificate,Patrick Colon,"CN=Patrick Colon, OU=Legal, DC=intra.contoso.local",UPN:patrick.colon@contoso.com,"Client Authentication, Any Purpose",2024-04-07 18:40:51,2026-04-07 18:40:51,1003517,2024-04-07 18:40:51,Issued,"Client Authentication, Any Purpose",0
13862,contoso.com\mary.carroll,AdminCertificate,Mary Carroll,"CN=Mary Carroll, OU=Operations, DC=intra.contoso.local",URI:https://contoso.com/users/mary.carroll,"Client Authentication, Any Purpose",2024-12-13 15:58:03,2026-12-13 15:58:03,1003518,2024-12-13 15:58:03,Issued,"Client Authentication, Any Purpose",0
24613,contoso.com\fin-pc327$,UnknownTemplate,fin-pc327.intra.contoso.local,CN=fin-pc327.intra.contoso.local,"DNS:fin-pc327.intra.contoso.local, IP:192.168.176.183",UnknownUsage,2024-12-30 01:45:22,2026-12-30 01:45:22,1003519,2024-12-30 01:45:22,Issued,UnknownUsage,0
11087,contoso.com\mariahw,DomainControllerCertificate,Mariah Washington,"CN=Mariah Washington, OU=Operations, DC=intra.contoso.local","UPN:mariahw@contoso.com, RFC822:mariahw@contoso.com, URI:https://contoso.com/users/mariahw","Client Authentication, Server Authentication",2024-10-20 01:25:54,2026-10-20 01:25:54,1003520,2024-10-20 01:25:54,Issued,"Client Authentication, Server Authentication",0
25256,contoso.com\dianaphillips,CodeSigningCertificate,Diana Phillips,"CN=Diana Phillips, OU=Engineering, DC=intra.contoso.local","UPN:dianaphillips@contoso.com, UPN:dianaphillips@contoso.com",Code Signing,2024-03-25 15:15:20,2026-03-25 15:15:20,1003521,2024-03-25 15:15:20,Issued,Code Signing,0
11395,contoso.com\joshual,MachineCertificate,Joshua Lee,"CN=Joshua Lee, OU=Sales, DC=intra.contoso.local",RFC822:joshual@contoso.com,"Client Authentication, Server Authentication",2023-10-18 00:31:54,2025-10-17 00:31:54,1003522,2023-10-18 00:31:54,Issued,"Client Authentication, Server Authentication",0
23507,contoso.com\michelep,EmailCertificate,Michele Payne,"CN=Michele Payne, OU=Legal, DC=intra.contoso.local","UPN:michelep@contoso.com, URI:https://contoso.com/users/michelep, RFC822:michelep@contoso.com",Secure Email,2024-10-26 05:01:17,2026-10-26 05:01:17,1003523,2024-10-26 05:01:17,Issued,Secure Email,0
11998,contoso.com\eng-pc274$,EncryptionCertificate,eng-pc274.intra.contoso.local,CN=eng-pc274.intra.contoso.local,"DNS:eng-pc274.intra.contoso.local, DNS:eng-pc274.intra.contoso.local",Secure Email,2024-09-06 08:11:22,2026-09-06 08:11:22,1003524,2024-09-06 08:11:22,Issued,Secure Email,0
13312,contoso.com\timothy.king,MachineCertificate,Timothy King,"CN=Timothy King, OU=HR, DC=intra.contoso.local","RFC822:timothy.king@contoso.com, RFC822:timothy.king@contoso.com, URI:https://contoso.com/users/timothy.king","Client Authentication, Server Authentication",2024-07-20 08:12:30,2026-07-20 08:12:30,1003525,2024-07-20 08:12:30,Issued,"Client Authentication, Server Authentication",0
29864,contoso.com\sean.chen,EncryptionCertificate,Sean Chen,"CN=Sean Chen, OU=Operations, DC=intra.contoso.local","RFC822:sean.chen@contoso.com, URI:https://contoso.com/users/sean.chen, UPN:sean.chen@contoso.com",Secure Email,2024-11-25 23:39:10,2026-11-25 23:39:10,1003526,2024-11-25 23:39:10,Issued,Secure Email,0
19202,contoso.com\leg-pc127$,UserCertificate,leg-pc127.intra.contoso.local,CN=leg-pc127.intra.contoso.local,"DNS:leg-pc127.intra.contoso.local, IP:192.168.67.3","Client Authentication, Secure Email",2024-06-11 18:27:48,2026-06-11 18:27:48,1003527,2024-06-11 18:27:48,Issued,"Client Authentication, Secure Email",0
13481,contoso.com\eng-pc823$,EmailCertificate,eng-pc823.intra.contoso.local,CN=eng-pc823.intra.contoso.local,"IP:192.168.149.209, IP:172.17.55.227",Secure Email,2025-01-12 20:39:13,2027-01-12 20:39:13,1003528,2025-01-12 20:39:13,Issued,Secure Email,0
28232,contoso.com\ebutler,EmailCertificate,Elizabeth Butler,"CN=Elizabeth Butler, OU=Marketing, DC=intra.contoso.local","RFC822:ebutler@contoso.com, URI:https://contoso.com/users/ebutler",Secure Email,2023-12-20 12:37:10,2025-12-19 12:37:10,1003529,2023-12-20 12:37:10,Issued,Secure Email,0
26860,contoso.com\ssims,SMIMECertificate,Scott Sims,"CN=Scott Sims, OU=Operations, DC=intra.contoso.local","UPN:ssims@contoso.com, UPN:ssims@contoso.com, UPN:ssims@contoso.com",Secure Email,2024-03-06 09:48:36,2026-03-06 09:48:36,1003530,2024-03-06 09:48:36,Issued,Secure Email,0
17704,contoso.com\sgarcia,UserCertificate,Stephanie Garcia,"CN=Stephanie Garcia, OU=IT, DC=intra.contoso.local","UPN:sgarcia@contoso.com, UPN:sgarcia@contoso.com, RFC822:sgarcia@contoso.com","Client Authentication, Secure Email",2023-10-16 14:57:36,2025-10-15 14:57:36,1003531,2023-10-16 14:57:36,Issued,"Client Authentication, Secure Email",0
19442,contoso.com\mariac,UserCertificate,Maria Cooper,"CN=Maria Cooper, OU=HR, DC=intra.contoso.local",RFC822:mariac@contoso.com,"Client Authentication, Secure Email",2023-08-15 07:39:11,2025-08-14 07:39:11,1003532,2023-08-15 07:39:11,Issued,"Client Authentication, Secure Email",0
25185,contoso.com\sal-pc634$,UnknownTemplate,sal-pc634.intra.contoso.local,CN=sal-pc634.intra.contoso.local,"IP:192.168.132.218, DNS:sal-pc634.intra.contoso.local, DNS:sal-pc634.intra.contoso.local",UnknownUsage,2024-04-25 06:38:30,2026-04-25 06:38:30,1003533,2024-04-25 06:38:30,Issued,UnknownUsage,0
13991,contoso.com\srichards,EmailCertificate,Sonia Richards,"CN=Sonia Richards, OU=Operations, DC=intra.contoso.local","RFC822:srichards@contoso.com, RFC822:srichards@contoso.com",Secure Email,2023-08-07 09:16:47,2025-08-06 09:16:47,1003534,2023-08-07 09:16:47,Issued,Secure Email,0
21020,contoso.com\chelsea.jackson,EncryptionCertificate,Chelsea Jackson,"CN=Chelsea Jackson, OU=Sales, DC=intra.contoso.local","RFC822:chelsea.jackson@contoso.com, RFC822:chelsea.jackson@contoso.com, URI:https://contoso.com/users/chelsea.jackson",Secure Email,2024-03-14 19:46:08,2026-03-14 19:46:08,1003535,2024-03-14 19:46:08,Issued,Secure Email,0
21926,contoso.com\fin-pc978$,AdminCertificate,fin-pc978.intra.contoso.local,CN=fin-pc978.intra.contoso.local,IP:172.23.173.53,"Client Authentication, Any Purpose",2023-04-15 03:19:01,2025-04-14 03:19:01,1003536,2023-04-15 03:19:01,Issued,"Client Authentication, Any Purpose",0
17351,contoso.com\allison.kennedy,AdminCertificate,Allison Kennedy,"CN=Allison Kennedy, OU=IT, DC=intra.contoso.local",RFC822:allison.kennedy@contoso.com,"Client Authentication, Any Purpose",2024-04-22 11:12:26,2026-04-22 11:12:26,1003537,2024-04-22 11:12:26,Issued,"Client Authentication, Any Purpose",0
26664,contoso.com\carolj,AdminCertificate,Carol James,"CN=Carol James, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/carolj,"Client Authentication, Any Purpose",2024-01-26 01:46:17,2026-01-25 01:46:17,1003538,2024-01-26 01:46:17,Issued,"Client Authentication, Any Purpose",0
20900,contoso.com\briang,MachineCertificate,Brian Garcia,"CN=Brian Garcia, OU=Marketing, DC=intra.contoso.local","RFC822:briang@contoso.com, URI:https://contoso.com/users/briang, UPN:briang@contoso.com","Client Authentication, Server Authentication",2024-11-04 19:15:23,2026-11-04 19:15:23,1003539,2024-11-04 19:15:23,Issued,"Client Authentication, Server Authentication",0
12847,contoso.com\mar-pc510$,EncryptionCertificate,mar-pc510.intra.contoso.local,CN=mar-pc510.intra.contoso.local,"DNS:mar-pc510.intra.contoso.local, IP:10.212.226.25",Secure Email,2023-05-31 07:26:26,2025-05-30 07:26:26,1003540,2023-05-31 07:26:26,Issued,Secure Email,0
18342,contoso.com\joshuab,VPNCertificate,Joshua Bryant,"CN=Joshua Bryant, OU=IT, DC=intra.contoso.local","RFC822:joshuab@contoso.com, URI:https://contoso.com/users/joshuab, UPN:joshuab@contoso.com",Client Authentication,2023-05-12 07:53:27,2025-05-11 07:53:27,1003541,2023-05-12 07:53:27,Issued,Client Authentication,0
27524,contoso.com\michaeldougherty,UnknownTemplate,Michael Dougherty,"CN=Michael Dougherty, OU=HR, DC=intra.contoso.local",RFC822:michaeldougherty@contoso.com,UnknownUsage,2025-01-27 08:30:57,2027-01-27 08:30:57,1003542,2025-01-27 08:30:57,Issued,UnknownUsage,0
10745,contoso.com\krystalcolon,EncryptionCertificate,Krystal Colon,"CN=Krystal Colon, OU=Sales, DC=intra.contoso.local","UPN:krystalcolon@contoso.com, URI:https://contoso.com/users/krystalcolon",Secure Email,2023-10-28 02:06:20,2025-10-27 02:06:20,1003543,2023-10-28 02:06:20,Issued,Secure Email,0
